country,continent,region,pop,date,days,cases,cum_cases,case_rate,deaths,cum_deaths,death_rate
Taiwan,Asia,Eastern Asia,23773876,2020-03-11,46,3,48,0.002019022897233922,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-12,47,0,48,0.002019022897233922,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-13,48,1,49,0.0020610858742596285,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-14,49,4,53,0.0022293377823624553,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-15,50,6,59,0.0024817156445166954,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-16,51,0,59,0.0024817156445166954,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-17,52,8,67,0.002818219460722349,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-18,53,10,77,0.003238849230979416,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-19,54,31,108,0.004542801518776324,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-20,55,0,108,0.004542801518776324,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-21,56,27,135,0.005678501898470406,1,2,8.41259540514134e-5
Thailand,Asia,South-eastern Asia,69037513,2020-01-17,0,1,2,2.8969757354961497e-5,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-01-18,1,0,2,2.8969757354961497e-5,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-01-19,2,0,2,2.8969757354961497e-5,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-01-20,3,0,2,2.8969757354961497e-5,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-01-21,4,0,2,2.8969757354961497e-5,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-01-22,5,2,4,5.7939514709922994e-5,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-01-23,6,0,4,5.7939514709922994e-5,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-01-24,7,0,4,5.7939514709922994e-5,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-01-25,8,1,5,7.242439338740374e-5,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-01-26,9,0,5,7.242439338740374e-5,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-01-27,10,3,8,1.1587902941984599e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-01-28,11,6,14,2.027883014847305e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-01-29,12,0,14,2.027883014847305e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-01-30,13,0,14,2.027883014847305e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-01-31,14,0,14,2.027883014847305e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-01,15,5,19,2.752126948721342e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-02,16,0,19,2.752126948721342e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-03,17,0,19,2.752126948721342e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-04,18,0,19,2.752126948721342e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-05,19,6,25,3.621219669370187e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-06,20,0,25,3.621219669370187e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-07,21,0,25,3.621219669370187e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-08,22,7,32,4.6351611767938395e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-09,23,0,32,4.6351611767938395e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-10,24,0,32,4.6351611767938395e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-11,25,0,32,4.6351611767938395e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-12,26,1,33,4.7800099635686476e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-13,27,0,33,4.7800099635686476e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-14,28,0,33,4.7800099635686476e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-15,29,1,34,4.924858750343454e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-16,30,0,34,4.924858750343454e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-17,31,0,34,4.924858750343454e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-18,32,1,35,5.069707537118263e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-19,33,0,35,5.069707537118263e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-20,34,0,35,5.069707537118263e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-21,35,0,35,5.069707537118263e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-22,36,0,35,5.069707537118263e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-23,37,0,35,5.069707537118263e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-24,38,0,35,5.069707537118263e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-25,39,2,37,5.359405110667877e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-26,40,3,40,5.7939514709923e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-27,41,0,40,5.7939514709923e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-28,42,0,40,5.7939514709923e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-02-29,43,2,42,6.083649044541915e-4,0,0,0
Thailand,Asia,South-eastern Asia,69037513,2020-03-01,44,0,42,6.083649044541915e-4,1,1,1.4484878677480748e-5
Thailand,Asia,South-eastern Asia,69037513,2020-03-02,45,1,43,6.228497831316722e-4,0,1,1.4484878677480748e-5
Thailand,Asia,South-eastern Asia,69037513,2020-03-05,48,4,47,6.807892978415951e-4,0,1,1.4484878677480748e-5
Thailand,Asia,South-eastern Asia,69037513,2020-03-07,50,3,50,7.242439338740374e-4,0,1,1.4484878677480748e-5
Thailand,Asia,South-eastern Asia,69037513,2020-03-11,54,9,59,8.546078419713641e-4,0,1,1.4484878677480748e-5
Thailand,Asia,South-eastern Asia,69037513,2020-03-12,55,11,70,0.0010139415074236525,0,1,1.4484878677480748e-5
Thailand,Asia,South-eastern Asia,69037513,2020-03-14,57,12,82,0.0011877600515534214,0,1,1.4484878677480748e-5
Thailand,Asia,South-eastern Asia,69037513,2020-03-15,58,0,82,0.0011877600515534214,0,1,1.4484878677480748e-5
Thailand,Asia,South-eastern Asia,69037513,2020-03-16,59,32,114,0.0016512761692328054,0,1,1.4484878677480748e-5
Thailand,Asia,South-eastern Asia,69037513,2020-03-17,60,63,177,0.0025638235259140925,0,1,1.4484878677480748e-5
Thailand,Asia,South-eastern Asia,69037513,2020-03-18,61,0,177,0.0025638235259140925,0,1,1.4484878677480748e-5
Thailand,Asia,South-eastern Asia,69037513,2020-03-19,62,0,177,0.0025638235259140925,0,1,1.4484878677480748e-5
Thailand,Asia,South-eastern Asia,69037513,2020-03-20,63,35,212,0.0030707942796259187,0,1,1.4484878677480748e-5
Thailand,Asia,South-eastern Asia,69037513,2020-03-21,64,154,366,0.005301465595957954,0,1,1.4484878677480748e-5
Togo,Africa,Western Africa,8082366,2020-03-21,0,8,9,0.0011135353187420615,0,0,0
Tunisia,Africa,Northern Africa,11694719,2020-03-10,0,1,2,1.71017362623249e-4,0,0,0
Tunisia,Africa,Northern Africa,11694719,2020-03-11,1,3,5,4.275434065581225e-4,0,0,0
Tunisia,Africa,Northern Africa,11694719,2020-03-12,2,2,7,5.985607691813715e-4,0,0,0
Tunisia,Africa,Northern Africa,11694719,2020-03-13,3,6,13,0.0011116128570511185,0,0,0
Tunisia,Africa,Northern Africa,11694719,2020-03-14,4,3,16,0.001368138900985992,0,0,0
Tunisia,Africa,Northern Africa,11694719,2020-03-15,5,0,16,0.001368138900985992,0,0,0
Tunisia,Africa,Northern Africa,11694719,2020-03-16,6,2,18,0.001539156263609241,0,0,0
Tunisia,Africa,Northern Africa,11694719,2020-03-17,7,2,20,0.00171017362623249,0,0,0
Tunisia,Africa,Northern Africa,11694719,2020-03-18,8,4,24,0.002052208351478988,0,0,0
Tunisia,Africa,Northern Africa,11694719,2020-03-19,9,5,29,0.0024797517580371106,0,0,0
Tunisia,Africa,Northern Africa,11694719,2020-03-20,10,10,39,0.0033348385711533556,0,0,0
Tunisia,Africa,Northern Africa,11694719,2020-03-21,11,15,54,0.004617468790827723,1,1,8.55086813116245e-5
Turkey,Asia,Western Asia,83429615,2020-03-13,0,1,2,2.3972302880697702e-5,0,0,0
Turkey,Asia,Western Asia,83429615,2020-03-16,3,16,18,2.157507259262793e-4,0,0,0
Turkey,Asia,Western Asia,83429615,2020-03-17,4,29,47,5.633491176963959e-4,0,0,0
Turkey,Asia,Western Asia,83429615,2020-03-18,5,51,98,0.0011746428411541874,0,0,0
Turkey,Asia,Western Asia,83429615,2020-03-19,6,93,191,0.00228935492510663,1,1,1.1986151440348851e-5
Turkey,Asia,Western Asia,83429615,2020-03-20,7,168,359,0.004303028367085237,3,4,4.7944605761395404e-5
Turkey,Asia,Western Asia,83429615,2020-03-21,8,311,670,0.00803072146503373,5,9,1.0787536296313965e-4
Ukraine,Europe,Eastern Europe,43993638,2020-03-13,0,2,3,6.8191678078544e-5,0,0,0
Ukraine,Europe,Eastern Europe,43993638,2020-03-16,3,0,3,6.8191678078544e-5,0,0,0
Ukraine,Europe,Eastern Europe,43993638,2020-03-17,4,2,5,1.1365279679757332e-4,0,0,0
Ukraine,Europe,Eastern Europe,43993638,2020-03-18,5,9,14,3.1822783103320533e-4,0,0,0
Ukraine,Europe,Eastern Europe,43993638,2020-03-19,6,5,19,4.318806278307786e-4,2,2,4.5461118719029335e-5
Ukraine,Europe,Eastern Europe,43993638,2020-03-20,7,7,26,5.909945433473813e-4,0,2,4.5461118719029335e-5
Ukraine,Europe,Eastern Europe,43993638,2020-03-21,8,0,26,5.909945433473813e-4,1,3,6.8191678078544e-5
United Kingdom,Europe,Northern Europe,67530172,2020-01-31,0,2,2,2.9616391322089332e-5,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-01,1,0,2,2.9616391322089332e-5,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-02,2,0,2,2.9616391322089332e-5,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-03,3,0,2,2.9616391322089332e-5,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-04,4,0,2,2.9616391322089332e-5,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-05,5,0,2,2.9616391322089332e-5,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-06,6,0,2,2.9616391322089332e-5,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-07,7,1,3,4.4424586983134e-5,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-08,8,0,3,4.4424586983134e-5,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-09,9,1,4,5.9232782644178664e-5,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-10,10,0,4,5.9232782644178664e-5,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-11,11,4,8,1.1846556528835733e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-12,12,0,8,1.1846556528835733e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-13,13,1,9,1.3327376094940198e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-14,14,0,9,1.3327376094940198e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-15,15,0,9,1.3327376094940198e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-16,16,0,9,1.3327376094940198e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-17,17,0,9,1.3327376094940198e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-18,18,0,9,1.3327376094940198e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-19,19,0,9,1.3327376094940198e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-20,20,0,9,1.3327376094940198e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-21,21,0,9,1.3327376094940198e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-22,22,0,9,1.3327376094940198e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-23,23,0,9,1.3327376094940198e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-24,24,4,13,1.9250654359358066e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-25,25,0,13,1.9250654359358066e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-26,26,0,13,1.9250654359358066e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-27,27,0,13,1.9250654359358066e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-28,28,3,16,2.3693113057671465e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-02-29,29,2,18,2.6654752189880397e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-03-01,30,5,23,3.4058850020402735e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-03-02,31,13,36,5.330950437976079e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-03-03,32,4,40,5.923278264417867e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-03-04,33,11,51,7.552179787132779e-4,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-03-05,34,34,85,0.0012586966311887964,0,0,0
United Kingdom,Europe,Northern Europe,67530172,2020-03-06,35,30,115,0.0017029425010201367,1,1,1.4808195661044666e-5
United Kingdom,Europe,Northern Europe,67530172,2020-03-07,36,48,163,0.0024137358927502806,0,1,1.4808195661044666e-5
United Kingdom,Europe,Northern Europe,67530172,2020-03-08,37,43,206,0.003050488306175201,1,2,2.9616391322089332e-5
United Kingdom,Europe,Northern Europe,67530172,2020-03-09,38,67,273,0.0040426374154651935,1,3,4.4424586983134e-5
United Kingdom,Europe,Northern Europe,67530172,2020-03-10,39,48,321,0.004753430807195338,2,5,7.404097830522333e-5
United Kingdom,Europe,Northern Europe,67530172,2020-03-11,40,52,373,0.00552345698156966,1,6,8.8849173966268e-5
United Kingdom,Europe,Northern Europe,67530172,2020-03-12,41,83,456,0.006752537221436368,0,6,8.8849173966268e-5
United Kingdom,Europe,Northern Europe,67530172,2020-03-13,42,134,590,0.008736835440016353,4,10,1.4808195661044667e-4
United Kingdom,Europe,Northern Europe,67530172,2020-03-14,43,117,707,0.010469394332358578,0,10,1.4808195661044667e-4
United Kingdom,Europe,Northern Europe,67530172,2020-03-15,44,433,1140,0.01688134305359092,11,21,3.10972108881938e-4
United Kingdom,Europe,Northern Europe,67530172,2020-03-16,45,251,1391,0.02059820016451313,14,35,5.182868481365633e-4
United Kingdom,Europe,Northern Europe,67530172,2020-03-17,46,152,1543,0.02284904590499192,20,55,8.144507613574566e-4
United Kingdom,Europe,Northern Europe,67530172,2020-03-18,47,407,1950,0.028875981539037098,5,60,8.8849173966268e-4
United Kingdom,Europe,Northern Europe,67530172,2020-03-19,48,680,2630,0.03894555458854747,43,103,0.0015252441530876006
United Kingdom,Europe,Northern Europe,67530172,2020-03-20,49,647,3277,0.04852645718124337,41,144,0.0021323801751904317
United Kingdom,Europe,Northern Europe,67530172,2020-03-21,50,706,3983,0.05898104331794091,33,177,0.0026210506320049056
Uruguay,Americas,South America,3461734,2020-03-15,0,6,6,0.001733235424790004,0,0,0
Uruguay,Americas,South America,3461734,2020-03-16,1,2,8,0.002310980566386672,0,0,0
Uruguay,Americas,South America,3461734,2020-03-17,2,21,29,0.008377304553151686,0,0,0
Uruguay,Americas,South America,3461734,2020-03-18,3,21,50,0.0144436285399167,0,0,0
Uruguay,Americas,South America,3461734,2020-03-19,4,29,79,0.022820933093068384,0,0,0
Uruguay,Americas,South America,3461734,2020-03-20,5,15,94,0.0271540216550434,0,0,0
Uruguay,Americas,South America,3461734,2020-03-21,6,16,110,0.031775982787816744,0,0,0
Uzbekistan,Asia,Central Asia,32981716,2020-03-16,0,6,6,1.8191897595625406e-4,0,0,0
Uzbekistan,Asia,Central Asia,32981716,2020-03-17,1,2,8,2.4255863460833873e-4,0,0,0
Uzbekistan,Asia,Central Asia,32981716,2020-03-18,2,8,16,4.8511726921667746e-4,0,0,0
Uzbekistan,Asia,Central Asia,32981716,2020-03-19,3,7,23,6.973560744989738e-4,0,0,0
Uzbekistan,Asia,Central Asia,32981716,2020-03-20,4,0,23,6.973560744989738e-4,0,0,0
Uzbekistan,Asia,Central Asia,32981716,2020-03-21,5,10,33,0.0010005543677593974,0,0,0
Venezuela,Americas,South America,28515829,2020-03-15,0,10,10,3.506824227344048e-4,0,0,0
Venezuela,Americas,South America,28515829,2020-03-16,1,5,15,5.260236341016072e-4,0,0,0
Venezuela,Americas,South America,28515829,2020-03-17,2,18,33,0.0011572519950235358,0,0,0
Venezuela,Americas,South America,28515829,2020-03-18,3,0,33,0.0011572519950235358,0,0,0
Venezuela,Americas,South America,28515829,2020-03-19,4,0,33,0.0011572519950235358,0,0,0
Venezuela,Americas,South America,28515829,2020-03-20,5,0,33,0.0011572519950235358,0,0,0
Venezuela,Americas,South America,28515829,2020-03-21,6,3,36,0.0012624567218438572,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-01-24,0,2,2,2.0733530325369424e-5,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-01-25,1,0,2,2.0733530325369424e-5,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-01-26,2,0,2,2.0733530325369424e-5,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-01-27,3,0,2,2.0733530325369424e-5,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-01-28,4,0,2,2.0733530325369424e-5,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-01-29,5,0,2,2.0733530325369424e-5,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-01-30,6,0,2,2.0733530325369424e-5,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-01-31,7,3,5,5.183382581342357e-5,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-01,8,0,5,5.183382581342357e-5,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-02,9,2,7,7.256735613879299e-5,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-03,10,1,8,8.29341213014777e-5,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-04,11,1,9,9.330088646416241e-5,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-05,12,1,10,1.0366765162684714e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-06,13,0,10,1.0366765162684714e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-07,14,2,12,1.2440118195221654e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-08,15,1,13,1.3476794711490126e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-09,16,1,14,1.4513471227758598e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-10,17,0,14,1.4513471227758598e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-11,18,1,15,1.555014774402707e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-12,19,0,15,1.555014774402707e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-13,20,1,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-14,21,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-15,22,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-16,23,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-17,24,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-18,25,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-19,26,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-20,27,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-21,28,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-22,29,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-23,30,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-24,31,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-25,32,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-26,33,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-27,34,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-28,35,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-02-29,36,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-01,37,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-02,38,0,16,1.658682426029554e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-07,43,1,17,1.762350077656401e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-08,44,4,21,2.1770206841637896e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-09,45,9,30,3.110029548805414e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-10,46,1,31,3.213697200432261e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-11,47,4,35,3.6283678069396494e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-12,48,4,39,4.043038413447038e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-13,49,5,44,4.5613766715812737e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-14,50,5,49,5.079714929715509e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-15,51,4,53,5.494385536222898e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-16,52,4,57,5.909056142730287e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-17,53,4,61,6.323726749237676e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-18,54,0,61,6.323726749237676e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-19,55,15,76,7.878741523640382e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-20,56,9,85,8.811750388282005e-4,0,0,0
Vietnam,Asia,South-eastern Asia,96462106,2020-03-21,57,2,87,9.0190856915357e-4,0,0,0
Zambia,Africa,Eastern Africa,17861030,2020-03-19,0,2,2,1.1197562514591824e-4,0,0,0
Zambia,Africa,Eastern Africa,17861030,2020-03-20,1,0,2,1.1197562514591824e-4,0,0,0
Zambia,Africa,Eastern Africa,17861030,2020-03-21,2,0,2,1.1197562514591824e-4,0,0,0
Hubei,Asia,Eastern Asia,58500000,2020-01-22,0,444,444,0.00758974358974359,NA,NA,NA
